10_TRINITY_DN205_c0_g1_i231.p1	a8a3744201f6142d1f025253723e5c8a	174	ProSiteProfiles	PS50068	LDL-receptor class A (LDLRA) domain profile.	59	96	12.599999	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
10_TRINITY_DN205_c0_g1_i231.p1	a8a3744201f6142d1f025253723e5c8a	174	Pfam	PF00057	Low-density lipoprotein receptor domain class A	100	135	1.2E-8	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
10_TRINITY_DN205_c0_g1_i231.p1	a8a3744201f6142d1f025253723e5c8a	174	Pfam	PF00057	Low-density lipoprotein receptor domain class A	59	95	3.1E-8	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
10_TRINITY_DN205_c0_g1_i231.p1	a8a3744201f6142d1f025253723e5c8a	174	Pfam	PF00057	Low-density lipoprotein receptor domain class A	140	174	2.4E-4	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
10_TRINITY_DN205_c0_g1_i231.p1	a8a3744201f6142d1f025253723e5c8a	174	PRINTS	PR00261	Low density lipoprotein (LDL) receptor signature	151	172	5.3E-20	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
10_TRINITY_DN205_c0_g1_i231.p1	a8a3744201f6142d1f025253723e5c8a	174	PRINTS	PR00261	Low density lipoprotein (LDL) receptor signature	71	92	5.3E-20	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
10_TRINITY_DN205_c0_g1_i231.p1	a8a3744201f6142d1f025253723e5c8a	174	PRINTS	PR00261	Low density lipoprotein (LDL) receptor signature	111	132	5.3E-20	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
10_TRINITY_DN205_c0_g1_i231.p1	a8a3744201f6142d1f025253723e5c8a	174	SUPERFAMILY	SSF57424	LDL receptor-like module	59	96	1.83E-10	T	01-05-2024	IPR036055	LDL receptor-like superfamily	-	-
10_TRINITY_DN205_c0_g1_i231.p1	a8a3744201f6142d1f025253723e5c8a	174	CDD	cd00112	LDLa	60	95	1.24889E-6	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
10_TRINITY_DN205_c0_g1_i231.p1	a8a3744201f6142d1f025253723e5c8a	174	CDD	cd00112	LDLa	100	135	6.70963E-10	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
10_TRINITY_DN205_c0_g1_i231.p1	a8a3744201f6142d1f025253723e5c8a	174	PANTHER	PTHR24270	LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED	61	172	2.8E-34	T	01-05-2024	IPR050685	Low-density lipoprotein receptor	-	-
10_TRINITY_DN205_c0_g1_i231.p1	a8a3744201f6142d1f025253723e5c8a	174	Gene3D	G3DSA:4.10.400.10	-	143	174	1.2E-9	T	01-05-2024	IPR036055	LDL receptor-like superfamily	-	-
10_TRINITY_DN205_c0_g1_i231.p1	a8a3744201f6142d1f025253723e5c8a	174	CDD	cd00112	LDLa	140	174	2.07859E-5	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
10_TRINITY_DN205_c0_g1_i231.p1	a8a3744201f6142d1f025253723e5c8a	174	ProSiteProfiles	PS50068	LDL-receptor class A (LDLRA) domain profile.	99	136	13.8375	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
10_TRINITY_DN205_c0_g1_i231.p1	a8a3744201f6142d1f025253723e5c8a	174	ProSitePatterns	PS01209	LDL-receptor class A (LDLRA) domain signature.	113	135	-	T	01-05-2024	IPR023415	Low-density lipoprotein (LDL) receptor class A, conserved site	-	-
10_TRINITY_DN205_c0_g1_i231.p1	a8a3744201f6142d1f025253723e5c8a	174	FunFam	G3DSA:4.10.400.10:FF:000005	low-density lipoprotein receptor-related protein 1B	98	137	1.1E-15	T	01-05-2024	-	-	-	-
10_TRINITY_DN205_c0_g1_i231.p1	a8a3744201f6142d1f025253723e5c8a	174	Gene3D	G3DSA:4.10.400.10	-	103	142	6.7E-16	T	01-05-2024	IPR036055	LDL receptor-like superfamily	-	-
10_TRINITY_DN205_c0_g1_i231.p1	a8a3744201f6142d1f025253723e5c8a	174	Gene3D	G3DSA:4.10.400.10	-	59	102	1.1E-14	T	01-05-2024	IPR036055	LDL receptor-like superfamily	-	-
10_TRINITY_DN205_c0_g1_i231.p1	a8a3744201f6142d1f025253723e5c8a	174	SMART	SM00192	LDLa_2	59	97	2.5E-11	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
10_TRINITY_DN205_c0_g1_i231.p1	a8a3744201f6142d1f025253723e5c8a	174	SMART	SM00192	LDLa_2	99	137	1.8E-14	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
10_TRINITY_DN205_c0_g1_i231.p1	a8a3744201f6142d1f025253723e5c8a	174	SMART	SM00192	LDLa_2	139	174	2.9E-5	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
02_TRINITY_DN237_c0_g1_i51.p1	e7e56d615a599072eee43b7e4c47179a	149	Gene3D	G3DSA:1.10.238.10	-	18	140	2.1E-10	T	01-05-2024	-	-	-	-
02_TRINITY_DN237_c0_g1_i51.p1	e7e56d615a599072eee43b7e4c47179a	149	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	105	140	9.910664	T	01-05-2024	IPR002048	EF-hand domain	-	-
02_TRINITY_DN237_c0_g1_i51.p1	e7e56d615a599072eee43b7e4c47179a	149	SUPERFAMILY	SSF47473	EF-hand	35	134	5.94E-13	T	01-05-2024	IPR011992	EF-hand domain pair	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	ProSitePatterns	PS00028	Zinc finger C2H2 type domain signature.	411	431	-	T	01-05-2024	IPR013087	Zinc finger C2H2-type	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	SUPERFAMILY	SSF57667	beta-beta-alpha zinc fingers	396	433	5.61E-12	T	01-05-2024	IPR036236	Zinc finger C2H2 superfamily	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	ProSitePatterns	PS00028	Zinc finger C2H2 type domain signature.	381	403	-	T	01-05-2024	IPR013087	Zinc finger C2H2-type	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	MobiDBLite	mobidb-lite	consensus disorder prediction	276	315	-	T	01-05-2024	-	-	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	FunFam	G3DSA:3.30.160.60:FF:000077	Sp8 transcription factor	340	374	3.7E-21	T	01-05-2024	-	-	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	SUPERFAMILY	SSF57667	beta-beta-alpha zinc fingers	363	407	3.34E-15	T	01-05-2024	IPR036236	Zinc finger C2H2 superfamily	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	Gene3D	G3DSA:3.30.160.60	Classic Zinc Finger	375	405	8.5E-17	T	01-05-2024	-	-	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	Gene3D	G3DSA:3.30.160.60	Classic Zinc Finger	406	439	4.1E-11	T	01-05-2024	-	-	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	FunFam	G3DSA:3.30.160.60:FF:000026	Transcription factor Sp3	406	439	1.5E-18	T	01-05-2024	-	-	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	SMART	SM00355	c2h2final6	379	403	0.0016	T	01-05-2024	IPR013087	Zinc finger C2H2-type	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	SMART	SM00355	c2h2final6	409	431	0.002	T	01-05-2024	IPR013087	Zinc finger C2H2-type	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	SMART	SM00355	c2h2final6	349	373	1.5	T	01-05-2024	IPR013087	Zinc finger C2H2-type	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	ProSiteProfiles	PS50157	Zinc finger C2H2 type domain profile.	349	378	14.544329	T	01-05-2024	IPR013087	Zinc finger C2H2-type	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	ProSiteProfiles	PS50157	Zinc finger C2H2 type domain profile.	379	408	14.87686	T	01-05-2024	IPR013087	Zinc finger C2H2-type	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	ProSitePatterns	PS00028	Zinc finger C2H2 type domain signature.	351	373	-	T	01-05-2024	IPR013087	Zinc finger C2H2-type	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	ProSiteProfiles	PS50157	Zinc finger C2H2 type domain profile.	409	436	13.027163	T	01-05-2024	IPR013087	Zinc finger C2H2-type	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	MobiDBLite	mobidb-lite	consensus disorder prediction	425	453	-	T	01-05-2024	-	-	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	FunFam	G3DSA:3.30.160.60:FF:000014	Transcription factor Sp3	375	405	1.2E-22	T	01-05-2024	-	-	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	PANTHER	PTHR23235	KRUEPPEL-LIKE TRANSCRIPTION FACTOR	63	444	7.3E-59	T	01-05-2024	-	-	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	CDD	cd22547	SP6-9-like_N	66	350	6.71138E-62	T	01-05-2024	-	-	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	Pfam	PF00096	Zinc finger, C2H2 type	379	403	0.24	T	01-05-2024	IPR013087	Zinc finger C2H2-type	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	Pfam	PF00096	Zinc finger, C2H2 type	409	431	0.16	T	01-05-2024	IPR013087	Zinc finger C2H2-type	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	Pfam	PF00096	Zinc finger, C2H2 type	349	373	13.0	T	01-05-2024	IPR013087	Zinc finger C2H2-type	-	-
09_TRINITY_DN1148_c0_g1_i131.p1	55e53d088ed81f3d5e81c850b700ce3d	453	Gene3D	G3DSA:3.30.160.60	Classic Zinc Finger	341	374	6.1E-11	T	01-05-2024	-	-	-	-
14_TRINITY_DN428_c1_g1_i181.p1	caf3b632205a2181ce5bd59f7881b431	186	MobiDBLite	mobidb-lite	consensus disorder prediction	151	186	-	T	01-05-2024	-	-	-	-
14_TRINITY_DN428_c1_g1_i181.p1	caf3b632205a2181ce5bd59f7881b431	186	MobiDBLite	mobidb-lite	consensus disorder prediction	119	138	-	T	01-05-2024	-	-	-	-
14_TRINITY_DN428_c1_g1_i181.p1	caf3b632205a2181ce5bd59f7881b431	186	MobiDBLite	mobidb-lite	consensus disorder prediction	107	186	-	T	01-05-2024	-	-	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	ProSitePatterns	PS01209	LDL-receptor class A (LDLRA) domain signature.	19	41	-	T	01-05-2024	IPR023415	Low-density lipoprotein (LDL) receptor class A, conserved site	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	FunFam	G3DSA:4.10.400.10:FF:000065	Transmembrane protease serine 7	43	85	1.0E-11	T	01-05-2024	-	-	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	SUPERFAMILY	SSF57424	LDL receptor-like module	124	162	9.82E-10	T	01-05-2024	IPR036055	LDL receptor-like superfamily	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	SUPERFAMILY	SSF57424	LDL receptor-like module	85	122	4.45E-9	T	01-05-2024	IPR036055	LDL receptor-like superfamily	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	SUPERFAMILY	SSF57424	LDL receptor-like module	1	43	8.25E-10	T	01-05-2024	IPR036055	LDL receptor-like superfamily	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	ProSiteProfiles	PS50068	LDL-receptor class A (LDLRA) domain profile.	5	42	12.662499	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	Gene3D	G3DSA:4.10.400.10	-	84	124	3.4E-11	T	01-05-2024	IPR036055	LDL receptor-like superfamily	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	ProSiteProfiles	PS50068	LDL-receptor class A (LDLRA) domain profile.	45	82	13.025	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	SMART	SM00192	LDLa_2	125	163	1.7E-10	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	SMART	SM00192	LDLa_2	85	123	3.1E-8	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	SMART	SM00192	LDLa_2	5	43	2.2E-10	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	SMART	SM00192	LDLa_2	45	83	6.7E-8	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	Gene3D	G3DSA:4.10.400.10	-	125	174	5.5E-13	T	01-05-2024	IPR036055	LDL receptor-like superfamily	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	Gene3D	G3DSA:4.10.400.10	-	4	48	1.9E-13	T	01-05-2024	IPR036055	LDL receptor-like superfamily	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	SUPERFAMILY	SSF57424	LDL receptor-like module	44	81	2.75E-9	T	01-05-2024	IPR036055	LDL receptor-like superfamily	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	ProSiteProfiles	PS50068	LDL-receptor class A (LDLRA) domain profile.	125	162	12.525	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	ProSiteProfiles	PS50068	LDL-receptor class A (LDLRA) domain profile.	85	122	12.2375	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	Pfam	PF00057	Low-density lipoprotein receptor domain class A	126	161	2.9E-5	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	Pfam	PF00057	Low-density lipoprotein receptor domain class A	86	121	1.5E-4	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	Pfam	PF00057	Low-density lipoprotein receptor domain class A	46	81	7.2E-6	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	Pfam	PF00057	Low-density lipoprotein receptor domain class A	6	41	8.8E-6	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	PRINTS	PR00261	Low density lipoprotein (LDL) receptor signature	97	118	2.4E-26	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	PRINTS	PR00261	Low density lipoprotein (LDL) receptor signature	57	78	2.4E-26	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	PRINTS	PR00261	Low density lipoprotein (LDL) receptor signature	17	38	2.4E-26	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	PRINTS	PR00261	Low density lipoprotein (LDL) receptor signature	137	158	2.4E-26	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
08_TRINITY_DN947_c0_g1_i21.p2	7713ed23e0e28191b01434102e596dc9	186	CDD	cd00112	LDLa	46	81	8.42256E-4	T	01-05-2024	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	-	-
